open,high,low,close,volume,marketCap,CirculatingSupply,SupplyGrowthRate,timestamp,Halving
497.7390137,510.5679932,493.2009888,495.7730103,15171400,6284666435,12676499.74,0.03373298,2014-04-21 23:59:59.999000+00:00,
495.4549866,503.2219849,487.5799866,487.9240112,11670900,6187034895,12680324.71,0.03017371,2014-04-22 23:59:59.999000+00:00,
488.3590088,493.2489929,485.8169861,491.303009,9814530,6231920621,12684474.77,0.032728331,2014-04-23 23:59:59.999000+00:00,
490.8250122,500.4649963,482.9519958,500.4649963,13009400,6350012525,12688225.09,0.02956627,2014-04-24 23:59:59.999000+00:00,
500.0870056,500.2990112,442.9509888,461.4490051,46856500,5857079867,12692799.86,0.03605521,2014-04-25 23:59:59.999000+00:00,
461.7049866,464.5429993,449.1029968,458.6010132,12214600,5822776642,12696824.63,0.031709127,2014-04-26 23:59:59.999000+00:00,
457.2420044,459.3299866,436.3900146,436.3900146,10949500,5542720307,12701299.57,0.03524455,2014-04-27 23:59:59.999000+00:00,
430.7160034,447.5339966,422.9419861,440.2850037,23876600,5593864954,12705099.89,0.029920723,2014-04-28 23:59:59.999000+00:00,
439.9830017,451.6359863,435.1809998,447.2090149,16401400,5683724524,12709324.58,0.033251863,2014-04-29 23:59:59.999000+00:00,
446.8900146,451.098999,436.6990051,447.644989,15244900,5690810165,12712775.31,0.027151209,2014-04-30 23:59:59.999000+00:00,
447.6329956,460.6140137,447.6329956,457.7600098,12871800,5821425472,12717199.73,0.034802917,2014-05-01 23:59:59.999000+00:00,
457.3640137,457.9289856,443.4030151,449.3770142,10394200,5716625927,12721224.6,0.031649031,2014-05-02 23:59:59.999000+00:00,
449.4030151,449.4030151,430.6820068,437.7619934,9849640,5570422954,12724775.19,0.027910776,2014-05-03 23:59:59.999000+00:00,
438.5169983,439.7690125,430.0539856,436.4030151,5621260,5554777406,12728549.56,0.029661561,2014-05-04 23:59:59.999000+00:00,
434.7820129,440.973999,427.6170044,433.4819946,10004800,5518951942,12731675.16,0.024555816,2014-05-05 23:59:59.999000+00:00,
433.3640137,448.0379944,423.2510071,428.9620056,12507300,5463474513,12736499.83,0.037895057,2014-05-06 23:59:59.999000+00:00,
429.3410034,446.1279907,428.4509888,438.8210144,18332200,5590798951,12740499.58,0.031403828,2014-05-07 23:59:59.999000+00:00,
438.6789856,448.3989868,438.1430054,440.1690063,9446580,5609810850,12744674.82,0.032771355,2014-05-08 23:59:59.999000+00:00,
440.178009,452.6919861,440.1430054,449.4609985,10347900,5730133343,12748900.04,0.033152869,2014-05-09 23:59:59.999000+00:00,
450.4559937,455.7709961,448.4679871,454.4330139,6682600,5795543101,12753349.61,0.034901583,2014-05-10 23:59:59.999000+00:00,
453.9200134,455.3389893,433.401001,438.8859863,12251700,5598956479,12757200.4,0.030194326,2014-05-11 23:59:59.999000+00:00,
438.303009,442.2600098,434.2309875,441.4620056,7383770,5633629021,12761299.84,0.032134325,2014-05-12 23:59:59.999000+00:00,
441.5310059,441.9760132,436.9670105,440.67099,7682670,5625308533,12765325.29,0.031544218,2014-05-13 23:59:59.999000+00:00,
440.5920105,446.6589966,440.5029907,443.9719849,9472960,5669111766,12769075.44,0.029377594,2014-05-14 23:59:59.999000+00:00,
444.1359863,449.7990112,443.6300049,447.2520142,7362980,5712906334,12773349.6,0.033472746,2014-05-15 23:59:59.999000+00:00,
447.3859863,450.6610107,444.9639893,448.0580139,6475100,5725217915,12777849.6,0.035229659,2014-05-16 23:59:59.999000+00:00,
448.1170044,451.980011,447.3009949,448.9030151,2945790,5737967927,12782199.57,0.03404302,2014-05-17 23:59:59.999000+00:00,
448.7009888,449.7669983,444.7839966,446.2640076,2857830,5706165793,12786524.78,0.033837792,2014-05-18 23:59:59.999000+00:00,
446.0759888,447.5549927,443.1000061,446.1809998,6242620,5706978471,12790725.01,0.03284883,2014-05-19 23:59:59.999000+00:00,
446.3049927,491.4440002,446.0069885,485.723999,40327500,6214911439,12795150.03,0.034595527,2014-05-20 23:59:59.999000+00:00,
485.7999878,494.368988,483.4890137,491.769989,14626000,6294422409,12799525.29,0.034194677,2014-05-21 23:59:59.999000+00:00,
492.0490112,525.3560181,490.1910095,524.5789795,33086500,6716604600,12803800.5,0.033401353,2014-05-22 23:59:59.999000+00:00,
525.7150269,541.9559937,520.0759888,520.2219849,34934700,6662964359,12807925.37,0.032215998,2014-05-23 23:59:59.999000+00:00,
521.0510254,525.1699829,516.2810059,525.1380005,11499300,6727963028,12811799.99,0.030251702,2014-05-24 23:59:59.999000+00:00,
525.2280273,576.4780273,525.2280273,571.5880127,47010300,7325371780,12815824.72,0.031414222,2014-05-25 23:59:59.999000+00:00,
571.3930054,588.3889771,565.3319702,583.4240112,29959800,7479335238,12819724.75,0.030431423,2014-05-26 23:59:59.999000+00:00,
582.5880127,589.5170288,554.434021,571.2440186,38032000,7325147499,12823149.58,0.026715318,2014-05-27 23:59:59.999000+00:00,
571.914978,578.6240234,564.0869751,577.0620117,19289000,7402205099,12827399.74,0.0331444,2014-05-28 23:59:59.999000+00:00,
576.3300171,577.0960083,561.5960083,568.1799927,18707800,7290260762,12830900.17,0.027288663,2014-05-29 23:59:59.999000+00:00,
568.177002,618.4580078,568.1569824,615.3250122,31985400,7897757908,12835099.75,0.032730205,2014-05-30 23:59:59.999000+00:00,
615.6870117,624.7150269,604.4710083,623.677002,15107100,8007248676,12838774.96,0.028634093,2014-05-31 23:59:59.999000+00:00,
623.6929932,671.5130005,619.9060059,630.2290039,45259100,8094125581,12843149.92,0.034076153,2014-06-01 23:59:59.999000+00:00,
629.6450195,665.4979858,618.7449951,660.617981,45450200,8487587033,12847950.37,0.037377512,2014-06-02 23:59:59.999000+00:00,
660.5499878,674.1110229,650.7839966,667.6049805,40653700,8580309812,12852375.38,0.034441335,2014-06-03 23:59:59.999000+00:00,
666.7739868,668.5629883,624.0889893,641.6140137,37731500,8249183077,12856924.73,0.035396959,2014-06-04 23:59:59.999000+00:00,
641.0720215,663.526001,640.0900269,659.2579956,29621300,8478552324,12860750.09,0.029753302,2014-06-05 23:59:59.999000+00:00,
659.28302,661.3660278,652.3040161,653.7020264,18680100,8409353268,12864199.48,0.026821106,2014-06-06 23:59:59.999000+00:00,
653.5219727,656.9439697,644.9069824,654.9689941,15855300,8428206589,12868100.12,0.030321622,2014-06-07 23:59:59.999000+00:00,
654.9940186,658.8839722,653.4699707,656.1400146,8614190,8445489607,12871474.71,0.02622452,2014-06-08 23:59:59.999000+00:00,
655.6400146,657.7030029,644.3930054,649.1589966,19065400,8358149331,12875350.07,0.03010809,2014-06-09 23:59:59.999000+00:00,
650.0419922,659.6149902,646.5640259,653.1500244,17913400,8412294411,12879574.52,0.032810376,2014-06-10 23:59:59.999000+00:00,
653.1879883,657.039978,632.5469971,633.0200195,25163800,8155307439,12883174.6,0.027951886,2014-06-11 23:59:59.999000+00:00,
633.4279785,638.1090088,573.2719727,586.9520264,50818800,7564343900,12887499.42,0.03356951,2014-06-12 23:59:59.999000+00:00,
585.6959839,615.1370239,585.6959839,600.1630249,35700700,7737046327,12891574.47,0.03162013,2014-06-13 23:59:59.999000+00:00,
600.7459717,601.2700195,549.8209839,577.3579712,38481200,7445594334,12895975.64,0.03413996,2014-06-14 23:59:59.999000+00:00,
575.9279785,592.9370117,554.8909912,592.9370117,23580900,7649361650,12900799.75,0.037407806,2014-06-15 23:59:59.999000+00:00,
592.6489868,608.7199707,587.0679932,592.1879883,28677500,7642482234,12905500.26,0.036435806,2014-06-16 23:59:59.999000+00:00,
591.5859985,610.8889771,590.4000244,610.8640137,18597300,7886300055,12910074.71,0.035445783,2014-06-17 23:59:59.999000+00:00,
609.7670288,615.8809814,604.3959961,607.9580078,17862000,7851200010,12914049.83,0.03079086,2014-06-18 23:59:59.999000+00:00,
608.0700073,612.2410278,597.0180054,598.0709839,12803800,7726000792,12918200.35,0.032139523,2014-06-19 23:59:59.999000+00:00,
597.4019775,599.7540283,587.7559814,594.1459961,18134100,7678074490,12922875.08,0.036187215,2014-06-20 23:59:59.999000+00:00,
593.6779785,599.4619751,587.7369995,594.9920044,9256290,7691773955,12927524.9,0.035981309,2014-06-21 23:59:59.999000+00:00,
595.9039917,605.9970093,594.6270142,602.2730103,10877700,7788609493,12932024.78,0.034808483,2014-06-22 23:59:59.999000+00:00,
602.1610107,603.2119751,586.3430176,593.9840088,14053800,7684029467,12936424.81,0.034024283,2014-06-23 23:59:59.999000+00:00,
593.9699707,596.9710083,582.3569946,582.3569946,14144900,7536340173,12941100.12,0.036140671,2014-06-24 23:59:59.999000+00:00,
581.809021,583.598999,565.625,566.3359985,20687700,7331658430,12945775.03,0.03612455,2014-06-25 23:59:59.999000+00:00,
566.1370239,581.6290283,564.7310181,581.1370239,14655900,7525767735,12950074.47,0.033211093,2014-06-26 23:59:59.999000+00:00,
581.2969971,600.1240234,579.8850098,597.2609863,20814600,7737366940,12954750.3,0.036106586,2014-06-27 23:59:59.999000+00:00,
599.0770264,604.4730225,595.9180298,596.5490112,13398100,7730991679,12959524.76,0.036854894,2014-06-28 23:59:59.999000+00:00,
596.3319702,604.0759888,596.1619873,602.7150269,8897470,7813280835,12963474.42,0.030476938,2014-06-29 23:59:59.999000+00:00,
602.6199951,645.1550293,599.8829956,639.7969971,46422400,8296103745,12966775.06,0.025461052,2014-06-30 23:59:59.999000+00:00,
641.3909912,657.8579712,640.1069946,640.8060303,38446300,8311317901,12970099.39,0.025637276,2014-07-01 23:59:59.999000+00:00,
641.0369873,656.6779785,638.3389893,650.8790283,25768200,8444194978,12973524.44,0.026407263,2014-07-02 23:59:59.999000+00:00,
650.7689819,650.7689819,641.3029785,645.1560059,18949000,8372189412,12976999.88,0.026788762,2014-07-03 23:59:59.999000+00:00,
644.6459961,648.4329834,629.4030151,630.6920166,22237200,8187107456,12981149.66,0.031977932,2014-07-04 23:59:59.999000+00:00,
629.9509888,633.2219849,628.0040283,631.4569702,9105940,8199437572,12984950.61,0.029280567,2014-07-05 23:59:59.999000+00:00,
631.7719727,638.6530151,631.1599731,635.8070068,10080000,8258179220,12988499.86,0.027333549,2014-07-06 23:59:59.999000+00:00,
635.4630127,637.1569824,617.007019,624.0859985,17813600,8108140914,12992025.03,0.027140703,2014-07-07 23:59:59.999000+00:00,
622.5700073,626.6950073,620.9069824,624.8179932,10005500,8120056626,12995875.14,0.029634423,2014-07-08 23:59:59.999000+00:00,
625.2210083,626.9979858,622.5960083,624.5089722,9819150,8118679451,13000100.58,0.032513679,2014-07-09 23:59:59.999000+00:00,
624.8259888,626.1160278,612.3460083,616.7620239,15880700,8020234277,13003774.5,0.028260675,2014-07-10 23:59:59.999000+00:00,
616.6619873,632.0859985,615.7689819,632.0029907,16467100,8220889623,13007675.19,0.02999664,2014-07-11 23:59:59.999000+00:00,
631.8809814,636.65802,626.9819946,633.7130127,13329000,8245635914,13011624.74,0.030363215,2014-07-12 23:59:59.999000+00:00,
634.21698,634.7269897,624.9089966,626.4970093,11291000,8154265678,13015649.81,0.030934399,2014-07-13 23:59:59.999000+00:00,
626.5620117,627.34198,617.3220215,619.3150024,12706800,8062877468,13019024.95,0.025931409,2014-07-14 23:59:59.999000+00:00,
619.9959717,625.1409912,619.6350098,621.5859985,10873200,8094883399,13022950.03,0.030148817,2014-07-15 23:59:59.999000+00:00,
622.0130005,623.09198,615.3250122,616.7999878,13182400,8034806880,13026600.26,0.028029188,2014-07-16 23:59:59.999000+00:00,
616.5390015,626.289978,608.3989868,623.0889893,16576700,8119394873,13030875.22,0.032817211,2014-07-17 23:59:59.999000+00:00,
622.3690186,629.2130127,620.4719849,628.7789917,14158100,8196212862,13035125.17,0.032614443,2014-07-18 23:59:59.999000+00:00,
629.1660156,629.1660156,624.5969849,628.5150146,7222030,8195599907,13039624.7,0.034518456,2014-07-19 23:59:59.999000+00:00,
628.559021,628.559021,622.7750244,623.9000244,5760120,8137808455,13043449.49,0.029332083,2014-07-20 23:59:59.999000+00:00,
623.9500122,624.0900269,619.1090088,622.2109985,10711900,8118204691,13047350.03,0.029904215,2014-07-21 23:59:59.999000+00:00,
622.2730103,624.2979736,620.9569702,621.5510254,9602880,8111799946,13050899.47,0.027204269,2014-07-22 23:59:59.999000+00:00,
621.1229858,624.4310303,618.2930298,619.414978,11056600,8086153118,13054500.46,0.027591939,2014-07-23 23:59:59.999000+00:00,
619.4959717,620.4290161,595.565979,601.7329712,20917200,7857489687,13058100.63,0.027577938,2014-07-24 23:59:59.999000+00:00,
601.5120239,607.0650024,597.2260132,601.0889893,12279500,7851574790,13062250.23,0.031778039,2014-07-25 23:59:59.999000+00:00,
601.5419922,602.0880127,593.9639893,595.8129883,10752900,7784669228,13065625.26,0.025837995,2014-07-26 23:59:59.999000+00:00,
595.6719971,598.9420166,593.4299927,593.8519897,7774230,7761289329,13069400.23,0.028892369,2014-07-27 23:59:59.999000+00:00,
594.1370239,594.572998,575.1849976,585.690979,19316400,7656826297,13073150.47,0.028694836,2014-07-28 23:59:59.999000+00:00,
585.552002,588.3850098,581.6950073,584.7249756,11275400,7646390353,13076900.55,0.028685338,2014-07-29 23:59:59.999000+00:00,
584.7420044,585.1220093,564.8959961,567.2930298,14898800,7420859009,13081174.31,0.032681805,2014-07-30 23:59:59.999000+00:00,
567.367981,586.2349854,564.5109863,586.2349854,22467900,7670841007,13084925.33,0.028674901,2014-07-31 23:59:59.999000+00:00,
586.2020264,597.9219971,583.6339722,594.9160156,18215900,7786796032,13088899.66,0.030373343,2014-08-01 23:59:59.999000+00:00,
594.8980103,594.9099731,586.1550293,589.3330078,8359080,7716181169,13093074.83,0.031898558,2014-08-02 23:59:59.999000+00:00,
588.8930054,589.151001,581.6500244,586.6660156,9917990,7683520602,13096924.65,0.029403519,2014-08-03 23:59:59.999000+00:00,
586.2329712,591.9459839,583.7399902,588.7819824,9867570,7713117798,13100125.39,0.024438866,2014-08-04 23:59:59.999000+00:00,
589.0109863,589.8649902,584.1019897,585.4359741,10790800,7671275262,13103525.58,0.025955386,2014-08-05 23:59:59.999000+00:00,
585.9520264,587.4860229,583.0980225,584.6530151,14497900,7663383046,13107574.66,0.030900702,2014-08-06 23:59:59.999000+00:00,
584.6459961,591.1040039,584.052002,588.8690186,11131400,7721014780,13111599.59,0.030706872,2014-08-07 23:59:59.999000+00:00,
588.875,598.1160278,588.7910156,592.5770264,11072000,7771958458,13115524.42,0.029934025,2014-08-08 23:59:59.999000+00:00,
592.4699707,592.4699707,587.6329956,589.3720093,7922070,7732619577,13120099.79,0.034885201,2014-08-09 23:59:59.999000+00:00,
589.1719971,594.460022,587.9420166,591.0609741,7555310,7757394871,13124525.57,0.033732832,2014-08-10 23:59:59.999000+00:00,
591.2819824,591.507019,574.0510254,576.367981,14764200,7567178700,13129075.43,0.034666846,2014-08-11 23:59:59.999000+00:00,
576.5120239,576.947998,566.5949707,569.6420288,13978200,7481336243,13133399.34,0.032933789,2014-08-12 23:59:59.999000+00:00,
570.3770142,573.03302,532.6669922,546.65802,25777500,7181459812,13137024.52,0.027602778,2014-08-13 23:59:59.999000+00:00,
546.1810303,546.2440186,498.7250061,505.973999,35803900,6649282620,13141550.03,0.034448489,2014-08-14 23:59:59.999000+00:00,
511.1380005,518.1790161,487.9259949,497.0100098,25598300,6533519507,13145649.74,0.031196597,2014-08-15 23:59:59.999000+00:00,
497.8259888,521.4749756,487.743988,519.7080078,22832500,6833965310,13149624.8,0.030238601,2014-08-16 23:59:59.999000+00:00,
519.1420288,520.1900024,483.6260071,491.7950134,24300900,6468997661,13153849.64,0.032128966,2014-08-17 23:59:59.999000+00:00,
491.5069885,499.3699951,443.8510132,461.4599915,50783800,6072259848,13158800.24,0.037636152,2014-08-18 23:59:59.999000+00:00,
461.480011,485.7099915,455.5390015,485.2449951,38422400,6387510426,13163475.13,0.03552671,2014-08-19 23:59:59.999000+00:00,
485.071991,518.2849731,467.5109863,511.980011,46527600,6741573447,13167649.72,0.031713396,2014-08-20 23:59:59.999000+00:00,
510.4490051,531.9000244,510.4490051,517.2369995,49444200,6812929386,13171775.01,0.031329015,2014-08-21 23:59:59.999000+00:00,
517.5809937,521.4790039,501.2749939,514.0430298,36563900,6772889206,13175724.24,0.029982475,2014-08-22 23:59:59.999000+00:00,
513.3939819,514.2990112,492.1140137,498.0750122,25171900,6564528885,13179799.68,0.030931434,2014-08-23 23:59:59.999000+00:00,
498.2850037,512.8880005,497.3510132,508.2860107,19441700,6700963067,13183449.72,0.027694233,2014-08-24 23:59:59.999000+00:00,
508.2200012,508.2200012,499.2330017,502.4960022,18356700,6626339378,13186849.94,0.025791587,2014-08-25 23:59:59.999000+00:00,
502.5440063,512.6879883,502.5440063,511.5700073,23235100,6748171027,13191099.81,0.032228082,2014-08-26 23:59:59.999000+00:00,
512.1890259,520.7089844,510.9219971,511.1530151,22648500,6744868296,13195399.61,0.032596206,2014-08-27 23:59:59.999000+00:00,
510.8840027,516.1569824,506.8770142,507.8150024,19862000,6703031046,13199749.94,0.032968515,2014-08-28 23:59:59.999000+00:00,
508.4249878,511.6950073,503.8169861,508.5169983,17624800,6714458468,13204000.04,0.032198397,2014-08-29 23:59:59.999000+00:00,
508.5899963,509.3080139,501.6359863,504.2489929,9424070,6660385523,13208525.19,0.034270987,2014-08-30 23:59:59.999000+00:00,
502.9049988,504.8789978,474.8139954,477.7630005,44632300,6312801960,13213249.99,0.035770845,2014-08-31 23:59:59.999000+00:00,
477.7869873,485.3059998,471.9100037,474.8789978,20432000,6276309535,13216650.06,0.025732312,2014-09-01 23:59:59.999000+00:00,
474.4750061,482.9880066,472.3240051,477.4259949,23337900,6311703012,13220275.14,0.027428136,2014-09-02 23:59:59.999000+00:00,
476.8710022,481.7120056,476.2080078,477.5859985,13342200,6315859936,13224550.04,0.032335928,2014-09-03 23:59:59.999000+00:00,
477.6799927,493.928009,477.0859985,489.6600037,26081400,6477467310,13228499.9,0.029867636,2014-09-04 23:59:59.999000+00:00,
489.6650085,490.6430054,481.6090088,483.3420105,15302500,6395641762,13232124.71,0.027401531,2014-09-05 23:59:59.999000+00:00,
483.3410034,488.5950012,482.9979858,484.8299866,10601400,6417500778,13236600.37,0.033824152,2014-09-06 23:59:59.999000+00:00,
485.1289978,488.0660095,482.2780151,482.2780151,8994050,6385589802,13240474.58,0.029268979,2014-09-07 23:59:59.999000+00:00,
481.8110046,489.8340149,468.7900085,474.6000061,30238000,6285637995,13244074.83,0.02719121,2014-09-08 23:59:59.999000+00:00,
474.8800049,477.3770142,467.7780151,475.2600098,21447800,6296101902,13247699.73,0.027369961,2014-09-09 23:59:59.999000+00:00,
475.4840088,487.4679871,475.144989,479.3590088,22787800,6352285708,13251624.76,0.029628006,2014-09-10 23:59:59.999000+00:00,
479.6170044,482.3510132,474.6099854,479.7489929,16852900,6359504769,13255900.2,0.032263505,2014-09-11 23:59:59.999000+00:00,
479.5820007,479.6279907,473.0090027,477.7529907,15437200,6334873398,13259725.26,0.028855542,2014-09-12 23:59:59.999000+00:00,
477.7929993,482.1170044,475.0979919,479.0020142,15588000,6353614254,13264274.61,0.034309537,2014-09-13 23:59:59.999000+00:00,
479.1170044,479.8529968,476.118988,477.8919983,13105500,6340778582,13268225.05,0.029782553,2014-09-14 23:59:59.999000+00:00,
477.7650146,478.6199951,474.0220032,475.3710022,15345200,6309195218,13272149.94,0.029581132,2014-09-15 23:59:59.999000+00:00,
474.8619995,475.6419983,465.1279907,466.0570068,16797300,6187570806,13276424.81,0.0322093,2014-09-16 23:59:59.999000+00:00,
465.8640137,468.1740112,452.4219971,457.3340149,21056800,6073910021,13281124.57,0.035399306,2014-09-17 23:59:59.999000+00:00,
456.8599854,456.8599854,413.1040039,424.4400024,34483200,5638918842,13285549.92,0.033320643,2014-09-18 23:59:59.999000+00:00,
424.1029968,427.8349915,384.5320129,394.79599,37919700,5246779621,13289850.34,0.032369103,2014-09-19 23:59:59.999000+00:00,
394.6730042,423.29599,389.8829956,408.9039917,36863600,5436072002,13294250.27,0.033107468,2014-09-20 23:59:59.999000+00:00,
408.0849915,412.4259949,393.1809998,398.8210144,26580100,5303651275,13298324.52,0.030646706,2014-09-21 23:59:59.999000+00:00,
399.1000061,406.9159851,397.1300049,402.1520081,24127600,5349637034,13302524.73,0.031584534,2014-09-22 23:59:59.999000+00:00,
402.0920105,441.5570068,396.196991,435.7909851,45099500,5798754889,13306275.45,0.028195559,2014-09-23 23:59:59.999000+00:00,
435.7510071,436.1119995,421.1319885,423.2049866,30627700,5632911451,13310125.42,0.028933473,2014-09-24 23:59:59.999000+00:00,
423.1560059,423.519989,409.4679871,411.5740051,26814400,5479902023,13314499.83,0.032865294,2014-09-25 23:59:59.999000+00:00,
411.4289856,414.9379883,400.0090027,404.4249878,21460800,5386071486,13317850.4,0.025164804,2014-09-26 23:59:59.999000+00:00,
403.5559998,406.6229858,397.3720093,399.519989,15029300,5322075836,13321175.37,0.024966224,2014-09-27 23:59:59.999000+00:00,
399.4710083,401.0169983,374.3320007,377.1809998,23613300,5025729375,13324450.01,0.024582233,2014-09-28 23:59:59.999000+00:00,
376.928009,385.2109985,372.2399902,375.4670105,32497700,5004177243,13327874.63,0.025701764,2014-09-29 23:59:59.999000+00:00,
376.0880127,390.9769897,373.4429932,386.9440002,34707300,5158621325,13331699.99,0.028701983,2014-09-30 23:59:59.999000+00:00,
387.427002,391.3789978,380.7799988,383.6149902,26229400,5115688242,13335475.34,0.028318578,2014-10-01 23:59:59.999000+00:00,
383.9880066,385.4970093,372.9460144,375.071991,21777700,5003085408,13339000.32,0.026433117,2014-10-02 23:59:59.999000+00:00,
375.1809998,377.6950073,357.8590088,359.5119934,30901200,4796851775,13342675.24,0.027550216,2014-10-03 23:59:59.999000+00:00,
359.8919983,364.4869995,325.8859863,328.8659973,47236500,4389218291,13346525.11,0.028853766,2014-10-04 23:59:59.999000+00:00,
328.9159851,341.8009949,289.29599,320.5100098,83308096,4279040870,13350724.59,0.031465001,2014-10-05 23:59:59.999000+00:00,
320.3890076,345.1340027,302.5599976,330.07901,79011800,4408130777,13354774.6,0.030335446,2014-10-06 23:59:59.999000+00:00,
330.5840149,339.2470093,320.4819946,336.1870117,49199900,4490819565,13358099.53,0.024897008,2014-10-07 23:59:59.999000+00:00,
336.1159973,354.3640137,327.1879883,352.9400024,54736300,4715887222,13361724.91,0.027139888,2014-10-08 23:59:59.999000+00:00,
352.7479858,382.7260132,347.6870117,365.026001,83641104,4878718500,13365399.96,0.027504358,2014-10-09 23:59:59.999000+00:00,
364.6870117,375.0669861,352.9630127,361.5620117,43665700,4833830847,13369299.57,0.029176848,2014-10-10 23:59:59.999000+00:00,
361.3619995,367.1910095,355.9509888,362.2990112,13345200,4844961125,13372824.59,0.026366518,2014-10-11 23:59:59.999000+00:00,
362.6059875,379.4330139,356.1440125,378.5490112,17552800,5063689090,13376574.6,0.028042076,2014-10-12 23:59:59.999000+00:00,
377.92099,397.2260132,368.8970032,390.4140015,35221400,5223924767,13380474.95,0.029158038,2014-10-13 23:59:59.999000+00:00,
391.6919861,411.697998,391.3240051,400.8699951,38491500,5365153884,13383775.16,0.024664395,2014-10-14 23:59:59.999000+00:00,
400.9549866,402.2269897,388.7659912,394.7730103,25267100,5285043276,13387549.65,0.028201977,2014-10-15 23:59:59.999000+00:00,
394.5180054,398.8070068,373.0700073,382.5559998,26990000,5122903035,13391250.01,0.02764028,2014-10-16 23:59:59.999000+00:00,
382.756012,385.4779968,375.3890076,383.7579956,13600700,5140342471,13394750.15,0.026137551,2014-10-17 23:59:59.999000+00:00,
383.9760132,395.1579895,378.9710083,391.4419861,11416800,5244892214,13398900.48,0.030984699,2014-10-18 23:59:59.999000+00:00,
391.2539978,393.9389954,386.4570007,389.54599,5914570,5220783140,13402225.34,0.024814484,2014-10-19 23:59:59.999000+00:00,
389.2309875,390.0840149,378.2520142,382.8450012,16419000,5132276503,13405624.96,0.025366033,2014-10-20 23:59:59.999000+00:00,
382.42099,392.6459961,380.8340149,386.4750061,14188900,5182426851,13409474.79,0.028718027,2014-10-21 23:59:59.999000+00:00,
386.1180115,388.5759888,382.2489929,383.1579895,11641300,5139461096,13413425.37,0.029461104,2014-10-22 23:59:59.999000+00:00,
382.9620056,385.0480042,356.446991,358.4169922,26456900,4808952572,13417200.29,0.028142886,2014-10-23 23:59:59.999000+00:00,
358.5910034,364.3450012,353.3049927,358.3450012,15585700,4809419914,13421199.95,0.029809958,2014-10-24 23:59:59.999000+00:00,
358.6109924,359.8609924,342.8770142,347.2709961,18127500,4662139220,13425075.15,0.028873698,2014-10-25 23:59:59.999000+00:00,
347.4869995,359.2210083,343.9309998,354.70401,11272500,4763036253,13428199.62,0.02327339,2014-10-26 23:59:59.999000+00:00,
354.7770081,358.6319885,349.8089905,352.9890137,13033000,4741410021,13432174.48,0.029600831,2014-10-27 23:59:59.999000+00:00,
353.2149963,359.9840088,352.6789856,357.6180115,7845880,4804812401,13435599.57,0.025499141,2014-10-28 23:59:59.999000+00:00,
357.0889893,357.8330078,335.3429871,335.5910034,18192700,4510175245,13439499.86,0.029029551,2014-10-29 23:59:59.999000+00:00,
335.7090149,350.9129944,335.071991,345.3049927,30177900,4642194094,13443750.29,0.031626341,2014-10-30 23:59:59.999000+00:00,
345.0090027,348.0450134,337.1419983,338.3210144,12545400,4549893052,13448449.43,0.034954103,2014-10-31 23:59:59.999000+00:00,
338.6499939,340.5289917,321.0549927,325.7489929,16677200,4382113991,13452425.29,0.029563743,2014-11-01 23:59:59.999000+00:00,
326.0750122,329.0499878,320.6260071,325.8919983,8603620,4385292372,13456275.07,0.028617726,2014-11-02 23:59:59.999000+00:00,
325.5690002,334.0020142,325.4809875,327.5539856,12948500,4409040617,13460500.59,0.031401865,2014-11-03 23:59:59.999000+00:00,
327.1610107,331.7669983,325.0769958,330.4920044,15655500,4449934321,13464574.82,0.030268035,2014-11-04 23:59:59.999000+00:00,
330.6830139,343.368988,330.6830139,339.4859924,19817200,4572205935,13468025.3,0.025626352,2014-11-05 23:59:59.999000+00:00,
339.4580078,352.9660034,338.4240112,349.2900085,18797000,4705591219,13471874.67,0.028581548,2014-11-06 23:59:59.999000+00:00,
349.8179932,352.7319946,341.776001,342.4150085,16834200,4614264695,13475649.66,0.028021292,2014-11-07 23:59:59.999000+00:00,
342.1539917,347.0320129,342.1539917,345.4880066,8535470,4656988222,13479449.74,0.028199598,2014-11-08 23:59:59.999000+00:00,
345.3760071,363.6260071,344.2550049,363.2640076,24205600,4897961165,13483199.72,0.027819951,2014-11-09 23:59:59.999000+00:00,
362.2650146,374.8160095,357.5610046,366.9240112,30450100,4948658123,13486874.59,0.027255163,2014-11-10 23:59:59.999000+00:00,
365.8569946,371.3099976,363.7349854,367.6950073,15838900,4960242320,13490099.73,0.023913206,2014-11-11 23:59:59.999000+00:00,
367.9849854,429.7179871,367.9849854,423.5610046,45783200,5715426244,13493749.85,0.027057776,2014-11-12 23:59:59.999000+00:00,
427.2730103,457.0929871,401.1229858,420.7349854,58945000,5678828589,13497400.47,0.027054138,2014-11-13 23:59:59.999000+00:00,
418.4169922,419.2520142,384.7890015,397.8179932,29589200,5371040273,13501250.23,0.028522248,2014-11-14 23:59:59.999000+00:00,
399.6499939,405.5280151,371.0079956,376.1329956,15727500,5079582132,13504750.16,0.025922975,2014-11-15 23:59:59.999000+00:00,
374.730011,390.7990112,374.6019897,387.8819885,11905600,5239694300,13508475.4,0.027584678,2014-11-16 23:59:59.999000+00:00,
388.348999,410.1990051,377.5020142,387.4079895,41518800,5234695637,13512100.37,0.026834757,2014-11-17 23:59:59.999000+00:00,
387.7850037,392.4020081,371.1170044,375.197998,32222500,5071157408,13515950.07,0.02849079,2014-11-18 23:59:59.999000+00:00,
