open,high,low,close,volume,marketCap,CirculatingSupply,SupplyGrowthRate,timestamp
385.9049988,409.9289856,368.6329956,394.644989,1878130048,38879465944,98517571.56,0.020784481,2018-03-30 23:59:59.999000+00:00
395.0039978,418.4679871,392.9530029,396.4570007,1323920000,39066085342,98538013.64,0.020749679,2018-03-31 23:59:59.999000+00:00
397.2539978,400.5280151,363.8049927,379.6069946,1256930048,37413407420,98558266.71,0.020553565,2018-04-01 23:59:59.999000+00:00
379.6990051,395.17099,377.5929871,386.4249878,1102259968,38093277842,98578712.67,0.020745048,2018-04-02 23:59:59.999000+00:00
387.3120117,418.9679871,383.5320129,416.8930054,1363399936,41105280498,98599112.88,0.020694332,2018-04-03 23:59:59.999000+00:00
416.4849854,417.4719849,375.3099976,380.5429993,1287730048,37528933631,98619429.87,0.02060565,2018-04-04 23:59:59.999000+00:00
379.946991,387.7160034,369.8160095,383.2319946,1210680064,37802008408,98640011.64,0.020869896,2018-04-05 23:59:59.999000+00:00
382.7309875,385.1950073,366.9110107,370.2850037,967105984,36532478896,98660433.26,0.020703185,2018-04-06 23:59:59.999000+00:00
370.3800049,393.0589905,369.9360046,385.3139954,951475008,38023057371,98680706.71,0.020548709,2018-04-07 23:59:59.999000+00:00
385.7430115,402.5899963,385.6019897,400.5079956,948488000,39530560784,98701052.71,0.020618012,2018-04-08 23:59:59.999000+00:00
400.8569946,429.2510071,390.6099854,398.526001,1478390016,39343018191,98721333.34,0.020547537,2018-04-09 23:59:59.999000+00:00
399.4110107,415.8880005,393.8789978,414.2430115,1196000000,40903130396,98741871.95,0.020804624,2018-04-10 23:59:59.999000+00:00
415.0239868,430.5400085,412.4710083,430.5400085,1439040000,42521044920,98762122.17,0.020508248,2018-04-11 23:59:59.999000+00:00
430.1610107,493.0580139,417.4129944,492.9410095,2519360000,48693844481,98782295.53,0.020426212,2018-04-12 23:59:59.999000+00:00
493.1600037,526.4699707,482.6589966,492.7349854,2419249920,48683660481,98802930.43,0.020889262,2018-04-13 23:59:59.999000+00:00
492.5799866,512.0239868,488.2789917,501.4779968,1519079936,49557725333,98823329.54,0.02064626,2018-04-14 23:59:59.999000+00:00
502.8800049,531.7020264,502.8800049,531.7020264,1726089984,52555419462,98843744.9,0.020658449,2018-04-15 23:59:59.999000+00:00
532.0739746,534.1970215,500.25,511.1470032,1758979968,50534185799,98864290.47,0.020785908,2018-04-16 23:59:59.999000+00:00
511.144989,518.0310059,502.5639954,502.8940125,1760359936,49728519115,98884691.17,0.020635046,2018-04-17 23:59:59.999000+00:00
503.3089905,525.09198,503.0450134,524.7890015,1762940032,51904227886,98904946.06,0.020483347,2018-04-18 23:59:59.999000+00:00
524.0380249,567.8889771,523.2620239,567.8889771,2256869888,56178772001,98925625.02,0.020907912,2018-04-19 23:59:59.999000+00:00
567.9890137,618.7150269,560.28302,615.7180176,2849469952,60922818296,98945972.92,0.020568888,2018-04-20 23:59:59.999000+00:00
616.0040283,621.8880005,578.5499878,605.3950195,2612460032,59913832194,98966509.91,0.020755756,2018-04-21 23:59:59.999000+00:00
606.1190186,640.7670288,593.8690186,621.8599854,2426269952,61556034015,98986967.26,0.020670987,2018-04-22 23:59:59.999000+00:00
621.1989746,646.7000122,621.0349731,642.5479736,2386830080,63617020167,99007424.79,0.020666888,2018-04-23 23:59:59.999000+00:00
643.3980103,708.875,643.3980103,708.15802,3581860096,70127342534,99027816.61,0.020596256,2018-04-24 23:59:59.999000+00:00
707.0620117,707.0620117,600.2119751,615.4160156,4216140032,60955966711,99048391.93,0.020777312,2018-04-25 23:59:59.999000+00:00
618.0789795,663.1810303,604.007019,662.809021,2984009984,65663946135,99069179.89,0.020987685,2018-04-26 23:59:59.999000+00:00
662.1090088,684.867981,647.0319824,647.0319824,2598129920,64114105428,99089546.07,0.020557531,2018-04-27 23:59:59.999000+00:00
644.6459961,691.4420166,644.6459961,683.6779785,2496659968,67759208004,99109829.68,0.020469979,2018-04-28 23:59:59.999000+00:00
683.9119873,697.7559814,670.5130005,688.8809814,2740559872,68289153706,99130554.55,0.020911017,2018-04-29 23:59:59.999000+00:00
689.7609863,694.4390259,666.1170044,669.9240112,2853100032,66423712256,99151114.37,0.020740146,2018-04-30 23:59:59.999000+00:00
670.4630127,674.4030151,637.539978,673.6129761,2678960128,66803233984,99171536.7,0.020597178,2018-05-01 23:59:59.999000+00:00
674.0750122,688.84198,667.4199829,687.1489868,2822269952,68159979253,99192432.15,0.021070007,2018-05-02 23:59:59.999000+00:00
686.5910034,784.3410034,686.5910034,779.5430298,4210939904,77340839220,99213046.96,0.020782636,2018-05-03 23:59:59.999000+00:00
776.7750244,803.7459717,762.632019,785.6240234,3533410048,77960306236,99233607.83,0.020723957,2018-05-04 23:59:59.999000+00:00
784.5830078,827.4550171,784.2369995,816.1199951,3035040000,81003446783,99254334.25,0.020886499,2018-05-05 23:59:59.999000+00:00
816.0880127,835.0570068,764.8829956,792.3109741,3105570048,78656662788,99274988.43,0.020809348,2018-05-06 23:59:59.999000+00:00
793.3389893,795.7579956,710.1779785,753.7249756,4316120064,74841655792,99295708.93,0.020871824,2018-05-07 23:59:59.999000+00:00
755.0089722,774.2490234,728.1290283,752.8569946,2920489984,74770813968,99316091.24,0.020526879,2018-05-08 23:59:59.999000+00:00
752.9019775,759.5289917,718.4719849,752.2750244,2877870080,74728439730,99336595.4,0.020645355,2018-05-09 23:59:59.999000+00:00
752.5789795,766.7479858,726.6640015,727.2769775,2748950016,72260117775,99357081.29,0.020622701,2018-05-10 23:59:59.999000+00:00
727.0130005,736.9769897,669.8250122,679.5859985,3290080000,67535702572,99377713.37,0.020765588,2018-05-11 23:59:59.999000+00:00
679.8770142,691.4110107,644.065979,686.0479736,2668480000,68192028458,99398338.14,0.020753912,2018-05-12 23:59:59.999000+00:00
687.1749878,741.3120117,675.3189697,733.4959717,2362500096,72923278119,99418784.74,0.020570368,2018-05-13 23:59:59.999000+00:00
732.7329712,742.1699829,695.7919922,730.5490112,3005110016,72645181706,99439162.32,0.020496707,2018-05-14 23:59:59.999000+00:00
731.1430054,739.052002,700.9949951,708.8709717,2523069952,70504110201,99459722.6,0.020676237,2018-05-15 23:59:59.999000+00:00
708.0869751,710.2000122,682.5410156,707.0499878,2476130048,70337446111,99480160.28,0.020548703,2018-05-16 23:59:59.999000+00:00
708.7180176,718.8330078,668.8339844,672.6569824,2350619904,66929938612,99500845.7,0.020793511,2018-05-17 23:59:59.999000+00:00
672.1019897,695.0310059,663.809021,694.3670044,2305740032,69104455849,99521514.43,0.020772422,2018-05-18 23:59:59.999000+00:00
695.0720215,715.5780029,686.7910156,696.5300293,2021549952,69334147807,99542223.44,0.020808571,2018-05-19 23:59:59.999000+00:00
697.9229736,723.7529907,692.6690063,715.3690186,2156910080,71224213260,99562898.88,0.020770525,2018-05-20 23:59:59.999000+00:00
717.1929932,719.2780151,692.4940186,699.2219849,2005170048,69631032596,99583585.9,0.020777841,2018-05-21 23:59:59.999000+00:00
700.1779785,700.9760132,644.026001,647.7410278,2230469888,64517663406,99604102.01,0.020601895,2018-05-22 23:59:59.999000+00:00
646.6699829,651.6359863,572.9520264,583.585022,2995429888,58139666822,99625015.43,0.020996551,2018-05-23 23:59:59.999000+00:00
584.5360107,610.8179932,557.2059937,601.7550049,2791099904,59962094302,99645360.34,0.02042149,2018-05-24 23:59:59.999000+00:00
602.1400146,617.1859741,575.6240234,586.7340088,2110919936,58477440268,99666014.57,0.020727732,2018-05-25 23:59:59.999000+00:00
587.4260254,606.1749878,583.5120239,587.2800293,1694300032,58544016481,99686714.28,0.020769075,2018-05-26 23:59:59.999000+00:00
588.5200195,590.3280029,562.8660278,572.6680298,1788790016,57099072056,99707106.18,0.020455994,2018-05-27 23:59:59.999000+00:00
573.0449829,576.0490112,512.552002,516.0360107,2356900096,51463146627,99727820.46,0.020775126,2018-05-28 23:59:59.999000+00:00
516.1480103,572.2639771,516.1480103,565.3880005,2330820096,56396587656,99748469.38,0.020705274,2018-05-29 23:59:59.999000+00:00
566.8300171,583.1359863,545.4310303,559.5900269,2053970048,55829809817,99769129.42,0.020712139,2018-05-30 23:59:59.999000+00:00
558.4970093,585.5380249,557.065979,577.6450195,1985040000,57643138807,99789900.13,0.020818773,2018-05-31 23:59:59.999000+00:00
578.6719971,589.0930176,567.664978,580.0430298,1945890048,57894350583,99810440.96,0.020584081,2018-06-01 23:59:59.999000+00:00
580.4290161,597.0770264,577.3220215,591.8079834,1880390016,59080880117,99831164.46,0.020762849,2018-06-02 23:59:59.999000+00:00
591.2589722,624.5130005,591.2589722,618.3289795,1832550016,61740821846,99851088.81,0.019958051,2018-06-03 23:59:59.999000+00:00
619.437439,623.4293213,619.437439,620.3344116,1847556864,61942406563,99853249.16,0.00216357,2018-06-04 23:59:59.999000+00:00
593.4060059,611.3300171,580.9819946,609.3029785,1844269952,60864980395,99892799.71,0.039608679,2018-06-05 23:59:59.999000+00:00
610.2620239,611.6430054,596.3959961,607.1240234,1756530048,60659842641,99913428.4,0.020650825,2018-06-06 23:59:59.999000+00:00
607.6870117,616.1439819,601.6929932,605.1870117,1880140032,60478879395,99934199.22,0.020788823,2018-06-07 23:59:59.999000+00:00
605.4429932,608.8109741,595.5930176,601.0770264,1637779968,60080608858,99954924.61,0.020739031,2018-06-08 23:59:59.999000+00:00
600.9050293,608.5830078,597.5620117,597.5620117,1519309952,59741701633,99975735.51,0.020820287,2018-06-09 23:59:59.999000+00:00
594.3449707,594.3449707,511.8890076,526.4790039,2234880000,52645885461,99996172.82,0.020442271,2018-06-10 23:59:59.999000+00:00
524.8569946,536.8579712,515.2689819,533.2839966,1982119936,53337466294,100017001.5,0.020829487,2018-06-11 23:59:59.999000+00:00
532.710022,538.9550171,491.2349854,496.8429871,1932760064,49702985162,100037610.4,0.020605362,2018-06-12 23:59:59.999000+00:00
498.0180054,501.9049988,459.0039978,477.493988,2080130048,47777150787,100058120.1,0.020501989,2018-06-13 23:59:59.999000+00:00
478.381012,523.5449829,467.4660034,519.7420044,2458650112,52015066663,100078627.9,0.020495913,2018-06-14 23:59:59.999000+00:00
520.4799805,521.3049927,487.4689941,491.0039978,1808269952,49149084090,100099152.6,0.020508547,2018-06-15 23:59:59.999000+00:00
490.4140015,503.2229919,488.8510132,499.6419983,1314109952,50024018701,100119723.5,0.020550515,2018-06-16 23:59:59.999000+00:00
499.4599915,507.6409912,498.6480103,500.447998,1264870016,50114921288,100140117.4,0.02036958,2018-06-17 23:59:59.999000+00:00
499.3829956,521.7960205,494.0660095,518.8909912,1513869952,51972519171,100160766,0.020619719,2018-06-18 23:59:59.999000+00:00
519.0230103,542.3530273,516.3120117,537.9569702,1726569984,53893191559,100181231.1,0.02043222,2018-06-19 23:59:59.999000+00:00
538.5059814,541.0150146,519.3690186,536.2680054,1596290048,53735032875,100201825.1,0.020556718,2018-06-20 23:59:59.999000+00:00
536.4470215,543.71698,524.2589722,527.3670044,1462070016,52853921455,100222276,0.020409699,2018-06-21 23:59:59.999000+00:00
527.1939697,527.1939697,456.8770142,465.8169861,2226030080,46694859628,100242930.2,0.020608427,2018-06-22 23:59:59.999000+00:00
466.2739868,479.1289978,462.3930054,474.519989,1651379968,47577076102,100263586.8,0.020606524,2018-06-23 23:59:59.999000+00:00
474.7680054,475.3590088,426.4689941,457.6719971,2490579968,45897156207,100283951.2,0.020310836,2018-06-24 23:59:59.999000+00:00
455.9360046,470.3439941,448.8959961,460.3099976,4007950080,46171165114,100304502.1,0.02049273,2018-06-25 23:59:59.999000+00:00
460.7330017,461.2130127,432.7720032,432.7720032,1356560000,43417898248,100325108.7,0.020544023,2018-06-26 23:59:59.999000+00:00
432.243988,444.2430115,424.8389893,442.3649902,1368940032,44389430889,100345714.2,0.020538785,2018-06-27 23:59:59.999000+00:00
442.2900085,443.6180115,419.6830139,422.3649902,1360790016,42391125054,100366095.8,0.020311322,2018-06-28 23:59:59.999000+00:00
422.5870056,441.7929993,407.946991,436.0090027,1564499968,43769409548,100386481.2,0.020311067,2018-06-29 23:59:59.999000+00:00
436.2090149,458.7969971,436.2090149,455.1799927,1475939968,45703302056,100407097.8,0.020537265,2018-06-30 23:59:59.999000+00:00
455.2420044,457.1390076,446.3850098,453.9179993,1511730048,45585861718,100427526.1,0.020345438,2018-07-01 23:59:59.999000+00:00
453.8240051,479.1300049,447.1109924,475.3469849,1625789952,47747743959,100448189.4,0.020575321,2018-07-02 23:59:59.999000+00:00
475.3859863,483.8540039,462.5820007,464.1950073,1683939968,46637067239,100468696.4,0.02041548,2018-07-03 23:59:59.999000+00:00
464.151001,481.4360046,455.1849976,467.3179932,1549769984,46960391871,100489158.5,0.020366647,2018-07-04 23:59:59.999000+00:00
467.2869873,483.2250061,464.6289978,474.4119873,1828610048,47682968020,100509618.8,0.020360788,2018-07-05 23:59:59.999000+00:00
474.3569946,479.6520081,457.6149902,474.0119934,1627609984,47652424064,100529996.6,0.020274387,2018-07-06 23:59:59.999000+00:00
474.0570068,491.6600037,466.8359985,491.6600037,1358360064,49436674025,100550530.1,0.020425339,2018-07-07 23:59:59.999000+00:00
492.0679932,503.1990051,488.4169922,489.118988,1344560000,49191161178,100570949.8,0.020307829,2018-07-08 23:59:59.999000+00:00
488.8779907,490.8519897,475.1749878,476.6820068,1533799936,47950212027,100591613.2,0.020546071,2018-07-09 23:59:59.999000+00:00
476.1619873,478.3179932,433.9599915,434.4240112,1789069952,43708241775,100611938.2,0.020205522,2018-07-10 23:59:59.999000+00:00
434.5150146,447.3160095,429.5069885,446.5180054,1422470016,44934271235,100632607.6,0.020543693,2018-07-11 23:59:59.999000+00:00
446.5020142,446.5020142,422.8099976,430.0740051,1495440000,43288294177,100653128.7,0.020392053,2018-07-12 23:59:59.999000+00:00
430.7409973,442.3630066,430.7409973,434.0270081,1489670016,43694988769,100673432.7,0.020172222,2018-07-13 23:59:59.999000+00:00
434.5109863,439.4339905,431.473999,436.0859985,1235820032,43911193561,100693885.4,0.020315942,2018-07-14 23:59:59.999000+00:00
435.8829956,454.0010071,433.92099,449.8500061,1350160000,45306414380,100714491,0.020463574,2018-07-15 23:59:59.999000+00:00
450.4249878,480.6579895,446.7980042,480.6579895,1858680064,48419026521,100734883.4,0.020247742,2018-07-16 23:59:59.999000+00:00
480.0769958,508.7799988,468.9150085,501.0020142,2288100096,50478766285,100755615.5,0.020580824,2018-07-17 23:59:59.999000+00:00
500.8380127,513.4329834,474.3590088,480.5130005,2371559936,48424155624,100775953.1,0.020185168,2018-07-18 23:59:59.999000+00:00
480.6279907,483.2399902,465.1419983,469.618988,2068739968,47335899963,100796392.8,0.020282236,2018-07-19 23:59:59.999000+00:00
469.3070068,469.3070068,443.6929932,450.697998,1821350016,45437819522,100816555,0.020002976,2018-07-20 23:59:59.999000+00:00
450.6789856,468.0830078,445.776001,462.4360046,1504310016,46630720739,100837132.7,0.020410945,2018-07-21 23:59:59.999000+00:00
462.4379883,470.8980103,458.118988,459.6570129,1338589952,46360029757,100857875.5,0.020570595,2018-07-22 23:59:59.999000+00:00
459.4389954,469.7659912,449.7279968,450.8529968,1596999936,45481301491,100878339.1,0.02028958,2018-07-23 23:59:59.999000+00:00
451.1359863,481.1419983,450.5650024,479.3729858,2287520000,48368209917,100898906.2,0.020388009,2018-07-24 23:59:59.999000+00:00
479.9060059,482.8680115,466.473999,472.4930115,1930780032,47683830874,100919653.2,0.02056222,2018-07-25 23:59:59.999000+00:00
472.3309937,483.6960144,461.4240112,464.0369873,1621560064,46839932193,100940083.4,0.020243984,2018-07-26 23:59:59.999000+00:00
464.0090027,473.2219849,458.2909851,469.6659851,1734259968,47417755376,100960590.9,0.020316509,2018-07-27 23:59:59.999000+00:00
469.678009,471.5939941,462.9890137,466.8980103,1531890048,47147853886,100981055.5,0.02026989,2018-07-28 23:59:59.999000+00:00
466.9150085,470.3559875,462.7120056,466.6650085,1631910016,47133881666,101001533.9,0.020279437,2018-07-29 23:59:59.999000+00:00
466.827,467.952,448.641,457.081,2141590000,46175217427,101021957.7,0.020221254,2018-07-30 23:59:59.999000+00:00
457.245,457.245,430.444,433.867,1820680000,43839034237,101042564.3,0.020398165,2018-07-31 23:59:59.999000+00:00
433.869,435.457,410.464,420.747,1888060000,42521937218,101062960,0.020185243,2018-08-01 23:59:59.999000+00:00
420.806,425.034,410.309,412.621,1569300000,41709183608,101083521.2,0.020344989,2018-08-02 23:59:59.999000+00:00
412.567,420.549,399.91,418.262,1722340000,42287977978,101104040,0.02029884,2018-08-03 23:59:59.999000+00:00
418.237,420.186,403.776,407.252,1466540000,41183215694,101124649.3,0.020384293,2018-08-04 23:59:59.999000+00:00
407.346,413.716,402.432,410.516,1396820000,41521715110,101145181,0.020303284,2018-08-05 23:59:59.999000+00:00
410.567,414.54,403.315,406.658,1384880000,41139790462,101165575.2,0.020163283,2018-08-06 23:59:59.999000+00:00
406.801,411.405,376.077,380.215,1828350000,38472420233,101185961.2,0.020151154,2018-08-07 23:59:59.999000+00:00
379.892,380.671,353.734,356.613,2016080000,36091566801,101206537.1,0.020334712,2018-08-08 23:59:59.999000+00:00
356.971,370.946,353.614,365.588,1616610000,37007391031,101227039.8,0.020258327,2018-08-09 23:59:59.999000+00:00
365.776,367.045,329.586,334.176,1699400000,33834485092,101247501.6,0.020213749,2018-08-10 23:59:59.999000+00:00
334.264,334.264,308.488,322.112,1790370000,32619681420,101268134.7,0.020378929,2018-08-11 23:59:59.999000+00:00
320.823,328.59,318.602,319.57,1625420000,32368768332,101288507.5,0.020117603,2018-08-12 23:59:59.999000+00:00
320.21,323.551,284.934,286.495,1751190000,29024490503,101308890.2,0.020123456,2018-08-13 23:59:59.999000+00:00
286.365,286.365,254.65,278.932,2137850000,28263969132,101329245.6,0.020092389,2018-08-14 23:59:59.999000+00:00
280.387,303.59,280.119,282.364,1878150000,28617473116,101349581.1,0.020068737,2018-08-15 23:59:59.999000+00:00
282.741,298.476,280.928,288.046,1552970000,29199228646,101370019.5,0.020166277,2018-08-16 23:59:59.999000+00:00
287.683,316.17,287.346,315.729,1995460000,32011921283,101390500.3,0.020204013,2018-08-17 23:59:59.999000+00:00
316.791,320.446,286.551,295.812,1764020000,29998584852,101410980.1,0.020198913,2018-08-18 23:59:59.999000+00:00
295.67,307.098,291.332,300.834,1447910000,30514025774,101431439.8,0.020175055,2018-08-19 23:59:59.999000+00:00
301.381,304.372,273.511,274.315,1413790000,27829775231,101451890.1,0.020161648,2018-08-20 23:59:59.999000+00:00
273.331,285.97,273.331,281.944,1164120000,28609531323,101472389.3,0.02020582,2018-08-21 23:59:59.999000+00:00
281.968,297.486,264.998,271.341,1507660000,27539119679,101492659.3,0.019975941,2018-08-22 23:59:59.999000+00:00
271.748,279.546,271.09,277.104,1271160000,28129662664,101513015.6,0.020056837,2018-08-23 23:59:59.999000+00:00
278.111,283.302,273.86,282.967,1450170000,28730705349,101533766.7,0.020441806,2018-08-24 23:59:59.999000+00:00
283.281,283.515,278.471,279.646,1208360000,28399212923,101554153.9,0.020079281,2018-08-25 23:59:59.999000+00:00
279.525,279.525,272.444,275.197,1206650000,27953028997,101574613.8,0.020146794,2018-08-26 23:59:59.999000+00:00
275.35,285.603,273.65,285.603,1406790000,29015874948,101595133.6,0.020201712,2018-08-27 23:59:59.999000+00:00
286.649,297.4,283.572,296.499,1513350000,30128902937,101615529.7,0.020075829,2018-08-28 23:59:59.999000+00:00
296.163,297.071,287.287,289.312,1474460000,29404459725,101635810.9,0.019958778,2018-08-29 23:59:59.999000+00:00
289.753,291.243,275.211,284.105,1513100000,28881058148,101656282.5,0.020142136,2018-08-30 23:59:59.999000+00:00
284.12,284.551,278.513,283.004,1411910000,28774922508,101676734.3,0.02011853,2018-08-31 23:59:59.999000+00:00
283.496,301.144,283.496,295.341,1546630000,30035327410,101697114.2,0.020043856,2018-09-01 23:59:59.999000+00:00
295.453,298.686,290.926,294.371,1321050000,29942718225,101717622.4,0.020165949,2018-09-02 23:59:59.999000+00:00
295.181,295.591,287.432,289.259,1394490000,29428616901,101737947.3,0.019981695,2018-09-03 23:59:59.999000+00:00
289.297,291.58,284.255,285.723,1554870000,29074743101,101758497.2,0.020198864,2018-09-04 23:59:59.999000+00:00
286.045,288.163,232.331,232.331,2390390000,23646371777,101778806,0.019957824,2018-09-05 23:59:59.999000+00:00
231.648,231.755,218.123,230.215,2097310000,23435751842,101799412.9,0.020246754,2018-09-06 23:59:59.999000+00:00
229.535,233.896,217.075,217.203,1678260000,22115522904,101819601.5,0.019831737,2018-09-07 23:59:59.999000+00:00
217.912,220.367,193.259,197.951,1517200000,20159309964,101839899.6,0.01993535,2018-09-08 23:59:59.999000+00:00
198.385,207.666,188.306,196.924,1585980000,20058708800,101860153.2,0.019887651,2018-09-09 23:59:59.999000+00:00
197.851,201.883,189.584,197.079,1502960000,20078523984,101880585.9,0.020059582,2018-09-10 23:59:59.999000+00:00
198.177,198.506,180.596,185.066,1568900000,18858381966,101900846,0.019886148,2018-09-11 23:59:59.999000+00:00
185.423,185.587,170.257,183.331,1874850000,18685319378,101921221.1,0.019994984,2018-09-12 23:59:59.999000+00:00
183.679,214.002,183.679,211.354,2330720000,21545775837,101941651.6,0.020045446,2018-09-13 23:59:59.999000+00:00
212.669,222.794,204.871,211.749,2232190000,21590366996,101962073,0.020032419,2018-09-14 23:59:59.999000+00:00
209.814,226.604,209.606,223.074,1670490000,22749647321,101982514,0.020047618,2018-09-15 23:59:59.999000+00:00
222.803,222.803,211.118,220.589,1502260000,22500748646,102003040.3,0.020127257,2018-09-16 23:59:59.999000+00:00
221.582,224.261,195.308,197.875,2019910000,20187902505,102023512.3,0.020070081,2018-09-17 23:59:59.999000+00:00
197.095,213.357,195.934,209.975,1800640000,21426628309,102043711.4,0.019798469,2018-09-18 23:59:59.999000+00:00
209.472,213.871,201.656,209.969,1733330000,21430323331,102064225.3,0.020103057,2018-09-19 23:59:59.999000+00:00
210.288,224.818,207.789,224.591,1782070000,22927300808,102084682,0.020042895,2018-09-20 23:59:59.999000+00:00
225.251,248.388,221.567,246.584,2836200000,25177561991,102105416.4,0.020310985,2018-09-21 23:59:59.999000+00:00
247.337,251.196,233.81,240.48,1921820000,24559189741,102125705.8,0.0198711,2018-09-22 23:59:59.999000+00:00
240.992,247.464,237.857,244.33,1693470000,24957339670,102146030.7,0.01990176,2018-09-23 23:59:59.999000+00:00
244.844,245.108,227.49,228.73,1748740000,23368514475,102166372.9,0.019914872,2018-09-24 23:59:59.999000+00:00
228.327,228.327,206.49,218.505,2120360000,22328327983,102186805.7,0.019999544,2018-09-25 23:59:59.999000+00:00
218.647,221.437,209.113,215.847,1756100000,22061164303,102207416.8,0.020170046,2018-09-26 23:59:59.999000+00:00
215.44,230.607,212.654,228.494,2030320000,23358464739,102227912.9,0.020053434,2018-09-27 23:59:59.999000+00:00
229.041,231.748,218.669,222.402,2018120000,22740233568,102248332.2,0.019974209,2018-09-28 23:59:59.999000+00:00
221.705,234.014,216.078,231.635,2208720000,23688983896,102268585.9,0.019808391,2018-09-29 23:59:59.999000+00:00
231.329,236.986,228.445,232.848,1765560000,23817805502,102289070.6,0.020030253,2018-09-30 23:59:59.999000+00:00
233.22,234.145,226.945,230.768,1597500000,23609728018,102309367.1,0.019842296,2018-10-01 23:59:59.999000+00:00
231.1,231.167,225.838,227.181,1542080000,23247403474,102329875.6,0.020045635,2018-10-02 23:59:59.999000+00:00
226.407,226.458,213.971,220.489,1683930000,22567089086,102350181.1,0.01984318,2018-10-03 23:59:59.999000+00:00
220.446,226.148,220.09,222.218,1479500000,22748580859,102370558.9,0.019909864,2018-10-04 23:59:59.999000+00:00
222.267,228.319,220.957,227.601,1547330000,23304234601,102390739.1,0.01971285,2018-10-05 23:59:59.999000+00:00
227.552,227.926,224.246,225.12,1505070000,23054817089,102411234.4,0.020016794,2018-10-06 23:59:59.999000+00:00
225.435,226.37,222.996,226.119,1470480000,23161767973,102431763.7,0.020045928,2018-10-07 23:59:59.999000+00:00
226.509,230.765,224.557,229.255,1470740000,23487673000,102452173.3,0.019925126,2018-10-08 23:59:59.999000+00:00
229.71,230.161,226.401,227.982,1405130000,23361891401,102472525.9,0.019865427,2018-10-09 23:59:59.999000+00:00
227.615,227.707,224.495,225.769,1384040000,23139713070,102492871.3,0.019854528,2018-10-10 23:59:59.999000+00:00
225.61,225.61,189.283,189.499,2167620000,19426181717,102513373.2,0.02000325,2018-10-11 23:59:59.999000+00:00
188.707,199.401,188.707,196.727,1487900000,20171157774,102533753.8,0.019880823,2018-10-12 23:59:59.999000+00:00
196.364,201.279,196.364,199.841,1167610000,20494529773,102554179.4,0.01992094,2018-10-13 23:59:59.999000+00:00
199.691,201.827,195.243,195.715,1169260000,20075397007,102574646.8,0.019957652,2018-10-14 23:59:59.999000+00:00
195.27,222.118,194.159,209.704,2865830000,21514574462,102594964.6,0.019807802,2018-10-15 23:59:59.999000+00:00
209.628,212.173,207.984,210.12,1532280000,21561538445,102615355.2,0.019874877,2018-10-16 23:59:59.999000+00:00
210.217,211.125,205.928,207.083,1444130000,21254117736,102635743.8,0.019868921,2018-10-17 23:59:59.999000+00:00
207.404,208.47,201.743,203.352,1365860000,20875341345,102656189,0.019920141,2018-10-18 23:59:59.999000+00:00
203.257,204.663,201.844,203.727,1264480000,20917973393,102676490.6,0.019776271,2018-10-19 23:59:59.999000+00:00
203.515,206.222,203.085,205.43,1238780000,21097037289,102696963.9,0.01993963,2018-10-20 23:59:59.999000+00:00
205.39,208.155,204.621,205.142,1190300000,21071630786,102717292.3,0.019794614,2018-10-21 23:59:59.999000+00:00
205.174,206.932,203.377,204.044,1328980000,20962977292,102737533.5,0.019705726,2018-10-22 23:59:59.999000+00:00
204.016,205.151,201.911,204.336,1237490000,20997181867,102758113.4,0.020031534,2018-10-23 23:59:59.999000+00:00
204.127,205.581,203.354,203.852,1102220000,20951603018,102778501.2,0.019840499,2018-10-24 23:59:59.999000+00:00
203.868,204.132,201.823,202.719,1102900000,20839259066,102798746.4,0.019697909,2018-10-25 23:59:59.999000+00:00
202.336,204.78,201.551,203.329,1161310000,20906130835,102819228.1,0.019924124,2018-10-26 23:59:59.999000+00:00
203.356,206.082,203.126,204.21,1084810000,21000852987,102839493.6,0.019709807,2018-10-27 23:59:59.999000+00:00
204.51,205.919,203.523,205.366,1139140000,21123907349,102859808.1,0.019753597,2018-10-28 23:59:59.999000+00:00
205.174,205.597,195.734,197.247,1517230000,20292811278,102880202.4,0.01982726,2018-10-29 23:59:59.999000+00:00
197.203,198.122,196.351,197.556,1363500000,20328580026,102900342.3,0.019576106,2018-10-30 23:59:59.999000+00:00
197.649,198.338,196.531,197.381,1442380000,20314628127,102920889.7,0.019968225,2018-10-31 23:59:59.999000+00:00
197.537,203.754,197.328,198.872,1336700000,20472105764,102941116.7,0.019652991,2018-11-01 23:59:59.999000+00:00
198.982,201.269,198.755,200.635,1451870000,20657629735,102961246.7,0.019554867,2018-11-02 23:59:59.999000+00:00
200.74,200.74,199.525,200.186,1307150000,20615439151,102981423,0.019596028,2018-11-03 23:59:59.999000+00:00
200.158,211.272,198.986,207.486,1749300000,21371416840,103001729.5,0.019718541,2018-11-04 23:59:59.999000+00:00
207.1,210.819,206.573,209.091,1613510000,21540996877,103022114.2,0.019790657,2018-11-05 23:59:59.999000+00:00
209.474,218.452,207.894,218.452,1856940000,22445690692,102748845,-0.26525292,2018-11-06 23:59:59.999000+00:00
218.899,221.652,216.796,217.183,1927830000,22383497662,103062844.1,0.305598612,2018-11-07 23:59:59.999000+00:00
217.327,218.338,212.199,212.231,1769080000,21877424057,103083074.8,0.019629558,2018-11-08 23:59:59.999000+00:00
211.987,213.316,209.515,210.074,1554750000,21659329261,103103331.5,0.019650805,2018-11-09 23:59:59.999000+00:00
